Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     100/2200        std::__cxx11::list<int, std::allocator<int> >::begin() [81]
                0.00    0.00    2100/2200        std::__cxx11::list<int, std::allocator<int> >::end() [33]
[29]     0.0    0.00    0.00    2200         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [29]
-----------------------------------------------
                0.00    0.00    2200/2200        std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [31]
[30]     0.0    0.00    0.00    2200         std::vector<bool, std::allocator<bool> >::begin() [30]
                0.00    0.00    2200/2201        std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [21]
-----------------------------------------------
                0.00    0.00     100/2200        Graph::isConnected() [107]
                0.00    0.00    2100/2200        Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
[31]     0.0    0.00    0.00    2200         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [31]
                0.00    0.00    2200/2200        std::vector<bool, std::allocator<bool> >::begin() [30]
                0.00    0.00    2200/2200        std::_Bit_iterator::operator[](long) const [27]
-----------------------------------------------
                0.00    0.00     100/2100        Graph::isConnected() [107]
                0.00    0.00    2000/2100        Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
[32]     0.0    0.00    0.00    2100         std::_Bit_reference::operator bool() const [32]
-----------------------------------------------
                0.00    0.00     100/2100        Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
                0.00    0.00    2000/2100        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [61]
[33]     0.0    0.00    0.00    2100         std::__cxx11::list<int, std::allocator<int> >::end() [33]
                0.00    0.00    2100/2200        std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [29]
-----------------------------------------------
                0.00    0.00    2100/2100        Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
[34]     0.0    0.00    0.00    2100         std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [34]
-----------------------------------------------
                0.00    0.00    2100/2100        Graph::display() const [122]
[35]     0.0    0.00    0.00    2100         std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [35]
-----------------------------------------------
                0.00    0.00     100/2100        void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [86]
                0.00    0.00    2000/2100        void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [40]
[36]     0.0    0.00    0.00    2100         operator new(unsigned long, void*) [36]
-----------------------------------------------
                0.00    0.00    2000/2000        std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [51]
[37]     0.0    0.00    0.00    2000         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [37]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [52]
[38]     0.0    0.00    0.00    2000         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [38]
-----------------------------------------------
                0.00    0.00    2000/2000        std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [53]
[39]     0.0    0.00    0.00    2000         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [39]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [41]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [54]
[40]     0.0    0.00    0.00    2000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [40]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00    2000/2100        operator new(unsigned long, void*) [36]
-----------------------------------------------
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [39]
[41]     0.0    0.00    0.00    2000         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [41]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>::_M_valptr() const [44]
[42]     0.0    0.00    0.00    2000         __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [42]
                0.00    0.00    2000/2000        __gnu_cxx::__aligned_membuf<int>::_M_addr() const [43]
-----------------------------------------------
                0.00    0.00    2000/2000        __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [42]
[43]     0.0    0.00    0.00    2000         __gnu_cxx::__aligned_membuf<int>::_M_addr() const [43]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_const_iterator<int>::operator*() const [46]
[44]     0.0    0.00    0.00    2000         std::_List_node<int>::_M_valptr() const [44]
                0.00    0.00    2000/2000        __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [42]
-----------------------------------------------
                0.00    0.00    2000/2000        Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
[45]     0.0    0.00    0.00    2000         std::_List_iterator<int>::operator*() const [45]
                0.00    0.00    2000/6000        std::_List_node<int>::_M_valptr() [18]
-----------------------------------------------
                0.00    0.00    2000/2000        Graph::display() const [122]
[46]     0.0    0.00    0.00    2000         std::_List_const_iterator<int>::operator*() const [46]
                0.00    0.00    2000/2000        std::_List_node<int>::_M_valptr() const [44]
-----------------------------------------------
                0.00    0.00    2000/2000        Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
[47]     0.0    0.00    0.00    2000         std::_List_iterator<int>::operator++() [47]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [59]
[48]     0.0    0.00    0.00    2000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [48]
                0.00    0.00    2000/2000        std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [62]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [59]
[49]     0.0    0.00    0.00    2000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [49]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [59]
[50]     0.0    0.00    0.00    2000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [50]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [58]
[51]     0.0    0.00    0.00    2000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [51]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [37]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [78]
[52]     0.0    0.00    0.00    2000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [52]
                0.00    0.00    2000/2000        void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [38]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [56]
[53]     0.0    0.00    0.00    2000         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [53]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [39]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [59]
[54]     0.0    0.00    0.00    2000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [54]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00    2000/2000        void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [40]
-----------------------------------------------
                0.00    0.00    2000/2000        Graph::display() const [122]
[55]     0.0    0.00    0.00    2000         std::_List_const_iterator<int>::operator++() [55]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [59]
[56]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [56]
                0.00    0.00    2000/2000        std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [53]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [60]
[57]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [57]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [78]
[58]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [58]
                0.00    0.00    2000/2000        std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [51]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [60]
[59]     0.0    0.00    0.00    2000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [59]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [56]
                0.00    0.00    2000/4000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [19]
                0.00    0.00    2000/2000        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [48]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00    2000/6000        std::_List_node<int>::_M_valptr() [18]
                0.00    0.00    2000/2000        void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [54]
                0.00    0.00    2000/2000        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [50]
                0.00    0.00    2000/2000        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [49]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [61]
[60]     0.0    0.00    0.00    2000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [60]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [15]
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [59]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [57]
-----------------------------------------------
                0.00    0.00    2000/2000        Graph::addEdge(int, int) [63]
[61]     0.0    0.00    0.00    2000         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [61]
                0.00    0.00    2000/2100        std::__cxx11::list<int, std::allocator<int> >::end() [33]
                0.00    0.00    2000/2000        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [60]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [48]
[62]     0.0    0.00    0.00    2000         std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [62]
-----------------------------------------------
                0.00    0.00    1000/1000        generateRandomGraph(Graph&, int, int) [103]
[63]     0.0    0.00    0.00    1000         Graph::addEdge(int, int) [63]
                0.00    0.00    2000/2201        std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [24]
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [61]
-----------------------------------------------
                0.00    0.00     101/204         Graph::display() const [122]
                0.00    0.00     103/204         Graph::isConnected() [107]
[64]     0.0    0.00    0.00     204         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::size() const [64]
-----------------------------------------------
                0.00    0.00     100/200         std::__cxx11::list<int, std::allocator<int> >::begin() const [72]
                0.00    0.00     100/200         std::__cxx11::list<int, std::allocator<int> >::end() const [71]
[65]     0.0    0.00    0.00     200         std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [65]
-----------------------------------------------
                0.00    0.00     100/200         void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [134]
                0.00    0.00     100/200         std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [155]
[66]     0.0    0.00    0.00     200         std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [66]
-----------------------------------------------
                0.00    0.00     101/101         Graph::isConnected() [107]
[67]     0.0    0.00    0.00     101         std::__cxx11::list<int, std::allocator<int> >::empty() const [67]
-----------------------------------------------
                0.00    0.00     100/100         std::allocator<std::_List_node<int> >::allocator() [73]
[68]     0.0    0.00    0.00     100         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [68]
-----------------------------------------------
                0.00    0.00     100/100         std::allocator<std::_List_node<int> >::~allocator() [74]
[69]     0.0    0.00    0.00     100         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [69]
-----------------------------------------------
                0.00    0.00     100/100         Graph::display() const [122]
[70]     0.0    0.00    0.00     100         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [70]
-----------------------------------------------
                0.00    0.00     100/100         Graph::display() const [122]
[71]     0.0    0.00    0.00     100         std::__cxx11::list<int, std::allocator<int> >::end() const [71]
                0.00    0.00     100/200         std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [65]
-----------------------------------------------
                0.00    0.00     100/100         Graph::display() const [122]
[72]     0.0    0.00    0.00     100         std::__cxx11::list<int, std::allocator<int> >::begin() const [72]
                0.00    0.00     100/200         std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [65]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [76]
[73]     0.0    0.00    0.00     100         std::allocator<std::_List_node<int> >::allocator() [73]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [68]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [77]
[74]     0.0    0.00    0.00     100         std::allocator<std::_List_node<int> >::~allocator() [74]
                0.00    0.00     100/100         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [69]
-----------------------------------------------
                0.00    0.00     100/100         Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
[75]     0.0    0.00    0.00     100         std::_Bit_reference::operator=(bool) [75]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [79]
[76]     0.0    0.00    0.00     100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [76]
                0.00    0.00     100/100         std::allocator<std::_List_node<int> >::allocator() [73]
                0.00    0.00     100/100         std::__detail::_List_node_header::_List_node_header() [85]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [80]
[77]     0.0    0.00    0.00     100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [77]
                0.00    0.00     100/100         std::allocator<std::_List_node<int> >::~allocator() [74]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [80]
[78]     0.0    0.00    0.00     100         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [78]
                0.00    0.00    2000/6000        std::_List_node<int>::_M_valptr() [18]
                0.00    0.00    2000/4000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [19]
                0.00    0.00    2000/2000        void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [52]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [58]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::list<int, std::allocator<int> >::list() [82]
[79]     0.0    0.00    0.00     100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [79]
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [76]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::list<int, std::allocator<int> >::~list() [83]
[80]     0.0    0.00    0.00     100         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [80]
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [78]
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [77]
-----------------------------------------------
                0.00    0.00     100/100         Graph::dfs(int, std::vector<bool, std::allocator<bool> >&) [109]
[81]     0.0    0.00    0.00     100         std::__cxx11::list<int, std::allocator<int> >::begin() [81]
                0.00    0.00     100/2200        std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [29]
-----------------------------------------------
                0.00    0.00     100/100         void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [86]
[82]     0.0    0.00    0.00     100         std::__cxx11::list<int, std::allocator<int> >::list() [82]
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_base() [79]
-----------------------------------------------
                0.00    0.00     100/100         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [87]
[83]     0.0    0.00    0.00     100         std::__cxx11::list<int, std::allocator<int> >::~list() [83]
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base() [80]
-----------------------------------------------
                0.00    0.00     100/100         std::__detail::_List_node_header::_List_node_header() [85]
[84]     0.0    0.00    0.00     100         std::__detail::_List_node_header::_M_init() [84]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl() [76]
[85]     0.0    0.00    0.00     100         std::__detail::_List_node_header::_List_node_header() [85]
                0.00    0.00     100/100         std::__detail::_List_node_header::_M_init() [84]
-----------------------------------------------
                0.00    0.00     100/100         std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [155]
[86]     0.0    0.00    0.00     100         void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [86]
                0.00    0.00     100/2100        operator new(unsigned long, void*) [36]
                0.00    0.00     100/100         std::__cxx11::list<int, std::allocator<int> >::list() [82]
-----------------------------------------------
                0.00    0.00     100/100         void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [134]
[87]     0.0    0.00    0.00     100         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [87]
                0.00    0.00     100/100         std::__cxx11::list<int, std::allocator<int> >::~list() [83]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [101]
[88]     0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [88]
                0.00    0.00       4/2205        std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [20]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [90]
[89]     0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [89]
-----------------------------------------------
                0.00    0.00       1/3           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [137]
                0.00    0.00       1/3           Graph::Graph(int) [110]
                0.00    0.00       1/3           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [157]
[90]     0.0    0.00    0.00       3         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [90]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [89]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [163]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [97]
[91]     0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [91]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [98]
[92]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [92]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<unsigned long>::~allocator() [99]
[93]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [93]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::begin() [160]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::end() [159]
[94]     0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<std::__cxx11::list<int, std::allocator<int> >*, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > >::__normal_iterator(std::__cxx11::list<int, std::allocator<int> >* const&) [94]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [123]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [113]
[95]     0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [95]
-----------------------------------------------
                0.00    0.00       2/2           bool __gnu_cxx::operator!=<std::__cxx11::list<int, std::allocator<int> >*, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::list<int, std::allocator<int> >*, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::list<int, std::allocator<int> >*, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > > const&) [121]
[96]     0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<std::__cxx11::list<int, std::allocator<int> >*, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > > >::base() const [96]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [164]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [146]
[97]     0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [97]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [91]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [157]
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [136]
[98]     0.0    0.00    0.00       2         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [98]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [92]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [145]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [148]
[99]     0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [99]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [93]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [162]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [158]
[100]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [100]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [144]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [147]
[101]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [101]
